ville,adresse,type,date,prix,surface,operation,description,surface_predicted
Marrakech,Ancienne Médina,Riad,26/02/2026,1200000,50.0,à vendre,"2 chambre, 1 salon. Riad  3 pièces 50 m² Marrakech  « Ancienne Médina »",
Marrakech,Ancienne Médina,Riad,25/02/2026,45600000,760.0,à vendre,"15 chambre, 6 salon. Riad  21 pièces 760 m² Marrakech  « Ancienne Médina »",
Marrakech,Non spécifié,Riad,02/02/2026,630000,126.0,à vendre,"4 chambre, 2 salon. Riad  6 pièces 126 m² Marrakech",
Casablanca,Bourgogne,Bureau,28/03/2026,760000,42.0,à vendre,"1 chambre, avec Garage. Bureaux  1 pièces 42 m² Casablanca  « Bourgogne »",
Casablanca,La Gironde,Bureau,20/03/2026,480000,55.0,à vendre,3 chambre. Bureaux  3 pièces 55 m² Casablanca  « La Gironde »,
Casablanca,Roches Noires,Bureau,10/02/2026,754000,120.0,à vendre,"2 chambre, avec Garage. Bureaux  2 pièces 120 m² Casablanca  « Roches Noires »",
Rabat,Agdal,Bureau,12/03/2026,3650000,230.0,à vendre,Bureaux   230 m² Rabat  « Agdal »,
Tanger,Al Mandar Al Jamil,Bureau,30/04/2026,1450000,76.0,à vendre,1 chambre. Bureaux  1 pièces 76 m² Tanger  « Al Mandar Al Jamil »,
Tanger,Non spécifié,Bureau,22/04/2026,3200000,123.0,à vendre,"2 chambre, 1 salon. Bureaux meublé 3 pièces 123 m² Tanger",
Tanger,Non spécifié,Bureau,10/02/2026,330000,18.0,à vendre,Bureaux   18 m² Tanger,
Tanger,Non spécifié,Bureau,10/02/2026,1920000,160.0,à vendre,7 chambre. Bureaux  7 pièces 160 m² Tanger,
Casablanca,Non spécifié,Local_Commercial,08/03/2026,950000,80.0,à vendre,Local commercial   80 m² Casablanca,
Casablanca,Maarif,Local_Commercial,26/02/2026,3700000,141.0,à vendre,Local commercial   141 m² Casablanca  « Maarif »,
Casablanca,Maarif,Local_Commercial,05/02/2026,7000000,185.0,à vendre,avec Garage. Local commercial   185 m² Casablanca  « Maarif »,
Rabat,Médina De Rabat,Local_Commercial,18/04/2026,1000000,28.0,à vendre,"1 chambre, 1 salon. Local commercial  2 pièces 28 m² Rabat  « Médina De Rabat »",
Rabat,Yacoub El Mansour,Local_Commercial,19/02/2026,6422000,169.0,à vendre,Local commercial   169 m² Rabat  « Yacoub El Mansour »,
Marrakech,Non spécifié,Local_Commercial,06/05/2026,3800000,80.0,à vendre,"3 chambre, 3 salon. Local commercial  6 pièces 80 m² Marrakech",
Marrakech,Sidi Youssef Ben Ali,Local_Commercial,09/04/2026,980000,34.0,à vendre,Local commercial   34 m² Marrakech  « Sidi Youssef Ben Ali »,
Marrakech,Massira 1,Local_Commercial,19/02/2026,1400000,10.0,à vendre,Local commercial   10 m² Marrakech  « Massira 1 »,
Tanger,Iberie,Local_Commercial,10/03/2026,38500000,2000.0,à vendre,avec Garage. Local commercial   2000 m² Tanger  « Iberie »,
Meknès,Marjane 2,Local_Commercial,28/03/2026,320000,30.0,à vendre,Local commercial   30 m² Meknès  « Marjane 2 »,
Oujda,Najd,Local_Commercial,22/04/2026,1000000,176.0,à vendre,"2 chambre, 2 salon, avec Garage. Local commercial  4 pièces 176 m² Oujda  « Najd »",
Oujda,Non spécifié,Local_Commercial,12/02/2026,2500000,140.0,à vendre,Local commercial   140 m² Oujda,
Kénitra,Alliance,Local_Commercial,16/04/2026,400000,45.0,à vendre,Local commercial   45 m² Kenitra  « Alliance »,
Salé,Non spécifié,Local_Commercial,06/05/2026,450000,26.0,à vendre,"1 chambre, 1 salon, avec Garage. Local commercial  2 pièces 26 m² Salé",
Salé,Non spécifié,Local_Commercial,12/02/2026,2100000,110.0,à vendre,avec Garage. Local commercial   110 m² Salé,
Mohammedia,Derb Lfath,Local_Commercial,21/02/2026,620000,84.0,à vendre,Local commercial   84 m² Mohammedia  « Derb Lfath »,
Settat,Non spécifié,Local_Commercial,30/04/2026,550000,38.0,à vendre,avec Garage. Local commercial   38 m² Nador,
Rabat,Non spécifié,Ferme,10/04/2026,1000000000,40000.0,à vendre,Ferme   40000 m² Rabat,
Marrakech,Route De Fès,Ferme,05/02/2026,3200000,220.0,à vendre,"5 chambre, 4 salon, avec Garage. Ferme  9 pièces 220 m² Marrakech  « Route De Fès »",
Oujda,Non spécifié,Ferme,23/04/2026,600000,80.0,à vendre,"3 chambre, 1 salon. Ferme  4 pièces 80 m² Oujda",
Mohammedia,Non spécifié,Ferme,13/04/2026,1720000000,80000.0,à vendre,Ferme   80000 m² Mohammedia,
Mohammedia,Zenata,Ferme,29/03/2026,3400000,350.0,à vendre,"6 chambre, 2 salon. Ferme  8 pièces 350 m² Mohammedia  « Zenata »",
Taza,Non spécifié,Ferme,17/02/2026,500000,150.0,à vendre,Ferme   150 m² El jadida,
Casablanca,Hay Hassani,Terrain,18/04/2026,1300000,121.0,à vendre ,Terrain   121 m² Casablanca  « Hay Hassani »,
Casablanca,Non spécifié,Terrain,17/04/2026,3140000,314.0,à vendre ,Terrain   314 m² Casablanca,
Casablanca,Sidi Maarouf,Terrain,08/04/2026,2200,0.0,à vendre ,Terrain   0 m² Casablanca  « Sidi Maarouf »,
Casablanca,Sidi Maarouf,Terrain,08/04/2026,4000,0.0,à vendre ,Terrain   0 m² Casablanca  « Sidi Maarouf »,
Casablanca,Polo,Terrain,03/04/2026,33750000,2700.0,à vendre ,Terrain  5 pièces 2700 m² Casablanca  « Polo »,
Casablanca,Non spécifié,Terrain,16/03/2026,446000,81.0,à vendre ,Terrain  4 pièces 81 m² Casablanca,
Casablanca,Non spécifié,Terrain,28/02/2026,4150000,140.0,à vendre ,Terrain   140 m² Casablanca,
Casablanca,Maarif,Terrain,27/02/2026,10340000,220.0,à vendre ,Terrain  2 pièces 220 m² Casablanca  « Maarif »,
Rabat,Non spécifié,Terrain,07/03/2026,2200000,500.0,à vendre ,Terrain   500 m² Rabat,
Fès,Non spécifié,Terrain,05/04/2026,450000,0.0,à vendre ,Terrain   0 m² Fès,
Fès,Non spécifié,Terrain,27/02/2026,1000000,10000.0,à vendre ,Terrain   10000 m² Fès,
Marrakech,Non spécifié,Terrain,24/04/2026,500000,0.0,à vendre ,Terrain   0 m² Marrakech,
Marrakech,Sidi Abdellah Ghiat,Terrain,20/04/2026,602000,2800.0,à vendre ,Terrain   2800 m² Marrakech  « Sidi Abdellah Ghiat »,
Marrakech,Non spécifié,Terrain,15/04/2026,48750000,13000.0,à vendre ,Terrain   13000 m² Marrakech,
Marrakech,Palmeraie,Terrain,03/04/2026,2300000,484.0,à vendre ,Terrain   484 m² Marrakech  « Palmeraie »,
Marrakech,Route D'ourika,Terrain,26/03/2026,5000000,400.0,à vendre ,Terrain  7 pièces 400 m² Marrakech  « Route D'ourika »,
Marrakech,Ain Mezouar,Terrain,24/03/2026,1600000,288.0,à vendre ,Terrain   288 m² Marrakech  « Ain Mezouar »,
Marrakech,Non spécifié,Terrain,12/03/2026,3130000,182.0,à vendre ,Terrain  7 pièces 182 m² Marrakech,
Marrakech,Les Portes De Marrakech,Terrain,08/03/2026,2200000,413.0,à vendre ,Terrain  6 pièces 413 m² Marrakech  « Les Portes De Marrakech »,
Marrakech,Route D'ourika,Terrain,09/02/2026,750000,99.0,à vendre ,Terrain   99 m² Marrakech  « Route D'ourika »,
Marrakech,Route D'ourika,Terrain,07/02/2026,650000,1000.0,à vendre ,Terrain   1000 m² Marrakech  « Route D'ourika »,
Marrakech,Route D'ourika,Terrain,06/02/2026,960000,2000.0,à vendre ,Terrain  1 pièces 2000 m² Marrakech  « Route D'ourika »,
Tanger,Administratif,Terrain,06/05/2026,11600000,4000.0,à vendre ,Terrain   4000 m² Tanger  « Administratif »,
Tanger,Non spécifié,Terrain,10/03/2026,2500000,1228.0,à vendre ,Terrain   1228 m² Tanger,
Tanger,Achakar,Terrain,27/02/2026,1800000,503.0,à vendre ,Terrain   503 m² Tanger  « Achakar »,
Tanger,Non spécifié,Terrain,27/02/2026,2900000,600.0,à vendre ,Terrain   600 m² Tanger,
Tanger,Manar,Terrain,24/02/2026,2928000,366.0,à vendre ,Terrain   366 m² Tanger  « Manar »,
Tanger,Malabata,Terrain,13/02/2026,2816000,220.0,à vendre ,Terrain   220 m² Tanger  « Malabata »,
Tanger,Non spécifié,Terrain,12/02/2026,3850000,700.0,à vendre ,Terrain   700 m² Tanger,
Tanger,Achakar,Terrain,12/02/2026,2000000,555.0,à vendre ,Terrain   555 m² Tanger  « Achakar »,
Tanger,Achakar,Terrain,12/02/2026,2160000,216.0,à vendre ,Terrain   216 m² Tanger  « Achakar »,
Agadir,Hay Mohammadi,Terrain,01/04/2026,3080000,154.0,à vendre ,Terrain   154 m² Agadir  « Hay Mohammadi »,
Agadir,Non spécifié,Terrain,16/02/2026,1250000,500.0,à vendre ,Terrain   500 m² Agadir,
Agadir,Non spécifié,Terrain,12/02/2026,980000,300.0,à vendre ,Terrain  10 pièces 300 m² Agadir,
Agadir,Non spécifié,Terrain,10/02/2026,1600000,1666.0,à vendre ,Terrain   1666 m² Agadir,
Agadir,Non spécifié,Terrain,02/02/2026,280000,200.0,à vendre ,Terrain   200 m² Agadir,
Oujda,Village Toba,Terrain,04/05/2026,842000,153.0,à vendre ,Terrain   153 m² Oujda  « Village Toba »,
Oujda,Hay El Qods,Terrain,03/05/2026,2106000,468.0,à vendre ,Terrain   468 m² Oujda  « Hay El Qods »,
Oujda,Cgi,Terrain,19/04/2026,440000,110.0,à vendre ,Terrain   110 m² Oujda  « Cgi »,
Oujda,Non spécifié,Terrain,25/03/2026,470000,188.0,à vendre ,Terrain   188 m² Oujda,
Kénitra,El Haddada,Terrain,15/04/2026,2400000,450.0,à vendre ,Terrain   450 m² Kenitra  « El Haddada »,
Kénitra,Alliance,Terrain,04/04/2026,1060000,281.0,à vendre ,Terrain   281 m² Kenitra  « Alliance »,
Kénitra,El Haddada,Terrain,04/04/2026,2200000,387.0,à vendre ,Terrain   387 m² Kenitra  « El Haddada »,
Kénitra,El Haddada,Terrain,04/04/2026,2240000,400.0,à vendre ,Terrain   400 m² Kenitra  « El Haddada »,
Nador,Non spécifié,Terrain,26/04/2026,1200000,360.0,à vendre ,Terrain   360 m² Temara,
Nador,El Menzeh,Terrain,19/02/2026,30000000,20000.0,à vendre ,Terrain   20000 m² Temara  « El Menzeh »,
Safi,Non spécifié,Terrain,13/03/2026,180000,180.0,à vendre ,Terrain   180 m² Laâyoune,
Bouskoura,Non spécifié,Terrain,27/02/2026,3375000,4219.0,à vendre ,Terrain   4219 m² Bouskoura,
Bouznika,Non spécifié,Terrain,04/03/2026,1260000,400.0,à vendre ,Terrain   400 m² Bouznika,
Bouznika,Non spécifié,Terrain,09/02/2026,700000,130.0,à vendre ,Terrain  4 pièces 130 m² Bouznika,
Dakhla,Non spécifié,Terrain,15/03/2026,6000000,2732.0,à vendre ,Terrain   2732 m² Ifrane,
Taza,Non spécifié,Terrain,04/05/2026,72000,144.0,à vendre ,Terrain  3 pièces 144 m² El jadida,
Taza,Non spécifié,Terrain,04/05/2026,600,0.0,à vendre ,Terrain   0 m² El jadida,
Taza,Non spécifié,Terrain,12/04/2026,1200000,156.0,à vendre ,Terrain   156 m² El jadida,
Taza,Non spécifié,Terrain,19/03/2026,680000,4000.0,à vendre ,Terrain   4000 m² El jadida,
Taza,Non spécifié,Terrain,21/02/2026,25800000,12000.0,à vendre ,Terrain   12000 m² El jadida,
Taza,Narjiss,Terrain,16/02/2026,150000000,50000.0,à vendre ,Terrain   50000 m² El jadida  « Narjiss »,
Taza,Centre,Terrain,16/02/2026,19950000,5700.0,à vendre ,Terrain   5700 m² El jadida  « Centre »,
Rabat,Hay Nahda,Appartement,10/03/2026,760000,77.6,à vendre,Vente appartement hay Nahda fadiza,True
Casablanca,Bourgogne,Appartement,12/02/2026,10000,47.4,à louer,Appartement meublé,True
Casablanca,Maarif,Appartement,14/02/2026,1400000,110.0,à vendre,65540 Vente Appt à Casablanca Hopitaux de 110 m²,False
Casablanca,Racine,Local,25/02/2026,16000,49.9,à louer,LOCAL COMMERCIAL 68M A LOUER À RACINE,True
Rabat,Souissi,Villa,19/02/2026,11500000,136.4,à vendre,Vente villa Souissi à démolir,True
Casablanca,Oulfa,Appartement,11/02/2026,4000,110.0,à louer,Appartement à louer 110 m² à Casablanca,False
Asilah,Toute la ville,Appartement,01/02/2026,580000,65.5,à vendre,Appartement à vendre à Asilah,True
Marrakech,Mabrouka,Appartement,12/02/2026,5000,49.0,à louer,Appartement à louer Marrakech Quartier Mabrouka,True
Marrakech,Les Portes de Marrakech,Appartement,25/02/2026,350000,47.2,à vendre,Appartement à Vendre 2 chambres à Doha,True
Marrakech,M'Hamid,Appartement,05/02/2026,440000,58.1,à vendre,Appartement en bas propre et peint 3ch 44 million,True
Kénitra,Mimosas,Appartement,03/02/2026,4000,49.7,à louer,Appartement meublé,True
Kénitra,El Haddada,Appartement,05/02/2026,660000,66.0,à vendre,Appartement à vendre 3 chambres El Hadada,True
Marrakech,Autre secteur,Villa,05/03/2026,2400000,132.0,à vendre,177676 Vente Villa à Marrakech Palmeraie Extension,True
Casablanca,Casablanca Finance City,Appartement,08/05/2026,13000,86.0,à louer,Appartement à louer 86 m² à Casablanca,False
Marrakech,Route de Tahanaoute,Villa,08/05/2026,8500000,134.8,à vendre,VILLA CONTEMPORAINE SUR LE GOLF DE NORIA,True
Benslimane,Autre secteur,Appartement,08/05/2026,600000,66.2,à vendre,Appartement ensoleillé dans un endroit magnifique près du golf,True
Rabat,Souissi,Terrain,08/05/2026,299000,49.8,à vendre,Terrain À Vendre À Souissi,True
Marrakech,Targa,Appartement,19/02/2026,3600,49.9,à louer,Appartement à louer sans intermédiaire,True
Mdiq,Toute la ville,Appartement,10/02/2026,1200000,89.1,à vendre,Appartement À Vendre à Al Cudia Smir,True
Marrakech,Assif,Appartement,14/02/2026,1600000,106.0,à vendre,137588 Vente Appt à Marrakech Assif de 106 m²,False
Rabat,Quartier de l'Océan,Appartement,02/03/2026,12000,50.0,à louer,Appartement meublé à louer à Rabat,True
Casablanca,Californie,Appartement,10/02/2026,2150000,124.0,à vendre,Appartement de 124 m² à Casablanca,False
Casablanca,Anfa,Appartement,19/02/2026,23000,49.9,à louer,À LOUER APPARTEMENT MEUBLÉ 4CH SL A TRIANGLE D OR,True
Rabat,Agdal,Appartement,27/02/2026,1900000,125.9,à vendre,appartement TGV rabat agdal sans intermédiaire,True
Rabat,Agdal,Villa,07/03/2026,23122000,1051.0,à vendre,Somptueuse Villa de Prestige sur 1051 m²,False
Casablanca,Maarif,Local,03/02/2026,2500000,75.0,à vendre,171084 Vente Local à Casablanca Hopitaux de 75 m²,False
Casablanca,Centre Ville,Appartement,12/03/2026,6300,48.4,à louer,Appart studio haut standing meublé,True
Mohammedia,Autre secteur,Appartement,08/05/2026,1030000,83.0,à vendre,APPART 91m 2FACES vue piscine à MARBELLA BEACH,True
Deroua,Toute la ville,Bureau,05/03/2026,230000,50.5,à vendre,Plateaux bureaux Deroua,True
Bouskoura,Victoria,Terrain,14/02/2026,2140000,130.9,à vendre,Terrain pour villa à vendre Mayssane,True
Casablanca,2 Mars,Appartement,19/02/2026,2200000,144.0,à vendre,Joli Appartement à vendre 144 m² à Casablanca,False
Casablanca,Sidi Belyout,Appartement,10/02/2026,4200000,253.0,à vendre,170907 Vente Appt à Casablanca Gauthier de 253 m²,False
Tanger,Zemmouri,Appartement,12/03/2026,750000,76.4,à vendre,Appartement de 3 pièces à vendre près des marchés Assalam,True
El Jadida,Autre secteur,Maison,05/03/2026,520000,60.9,à vendre,Maison en sous sol 2 façades 87 mètres à Jnane El Matar à vendre,True
Casablanca,Oulfa,Appartement,19/02/2026,2500,56.0,à louer,Appartement à louer 56 m² à Casablanca,False
Bouskoura,Ville verte,Appartement,19/02/2026,4200000,137.1,à vendre,Duplex à vendre à Ville Verte,True
Rabat,Hay Riad,Appartement,12/03/2026,7500,50.0,à louer,Studio meublé à louer à prestigia riad,True
Tanger,Branes 2,Appartement,16/02/2026,3500,48.4,à louer,Branes 2 proche de Omega 3,True
Marrakech,Route d'Ourika,Villa,14/02/2026,1500000,112.0,à vendre,Maison style riad avec piscine route d Ourika,True
Casablanca,Sidi Moumen,Local,05/03/2026,500000,61.8,à vendre,Agdal Sidi Moumen,True
Casablanca,La Gironde,Appartement,08/05/2026,6500,50.3,à louer,Superbe appartement meublé à louer La Gironde,True
Marrakech,Guéliz,Appartement,02/03/2026,6000,49.2,à louer,Joli duplex ensoleillé le matin,True
Fès,Centre,Appartement,05/03/2026,900000,120.0,à vendre,Appartement à vendre 120 m² à Fès,False
Marrakech,Ain Mezouar,Appartement,08/05/2026,4000,50.2,à louer,Appartement vide à louer,True
Casablanca,Maarif,Appartement,03/02/2026,2200000,131.1,à vendre,169899 Vente Appt à Casablanca Les Princesses de 1,True
Casablanca,Almaz,Appartement,25/02/2026,5500,49.5,à louer,Appartement à louer,True
Casablanca,Derb Omar,Bureau,25/02/2026,6500,49.9,à louer,Bureau 130m2 près de Chimicolour,True
Temara,Autre secteur,Local,12/03/2026,700000,75.2,à vendre,Magasin commercial à vendre TEMARA de 46 m chouka,True
Marrakech,Route de Casablanca,Appartement,12/02/2026,7500,49.9,à louer,Appartement avec piscine près de McDonald s à louer mensuellement,True
Marrakech,Route de Casablanca,Terrain,09/03/2026,6500000,135.4,à vendre,Terrain industriel à vendre RT de Casa Marrakech,True
Marrakech,Route de Casablanca,Appartement,10/02/2026,1200000,85.0,à vendre,Appartement avec piscine 85 m² à Marrakech,False
Meknès,Wislane,Terrain,15/03/2026,345000,55.6,à vendre,Terrain à vendre opportunité à Meknès,True
Temara,Autre secteur,Local,05/03/2026,22000,50.5,à louer,Local commercial proche de RIF 2 et proche de la clinique Tarek Ben Ziad,True
Cabo Negro,Toute la ville,Appartement,03/02/2026,360000,55.1,à vendre,Très beau studio à vendre,True
Marrakech,Hay Izdihar,Appartement,27/02/2026,5800,47.0,à louer,47 m²,False
Casablanca,Ain Sebaa,Terrain,25/02/2026,53000000,136.8,à vendre,Terrain à vendre a Chafchaouni,True
Settat,Toute la ville,Terrain,05/03/2026,24000000,136.2,à vendre,3 Terrain titré dans le périmètre urbain à Settat,True
Azilal,Toute la ville,Terrain,05/02/2026,700000,74.6,à vendre,Projet de hammam public,True
Rabat,Hay Al Farah,Appartement,19/02/2026,6000,49.5,à louer,Appartement meublé à louer,True
Fès,Hay Atlas,Bureau,07/03/2026,3500,50.4,à louer,Bureaux lumineux presque neuf à louer,True
Casablanca,Aïn Chock,Appartement,05/03/2026,4000,51.6,à louer,Appartement excellent et magnifique à louer,True
Bouznika,Plage Oued Cherrat,Appartement,18/03/2026,350000,54.0,à vendre,Appartement à vendre 54 m² à Bouznika,False
Casablanca,2 Mars,Appartement,25/02/2026,1700000,109.0,à vendre,Appartement à vendre 109 m² à Casablanca,False
Rabat,Hay Riad,Appartement,22/02/2026,9500,49.5,à louer,Appartement meublé hay riad,True
Casablanca,Autre secteur,Appartement,08/05/2026,690000,67.0,à vendre,Appartement 67 m² à BOUSKOURA prix imbattable,False
Marrakech,Guéliz,Appartement,16/02/2026,1650000,123.9,à vendre,Appartement Tout Neuf Haut Standing Gueliz,True
Rabat,Agdal,Bureau,05/02/2026,20000,49.5,à louer,Plateau bureau moderne au centre agdal rabat,True
Marrakech,Route d'Ourika,Appartement,16/02/2026,9500,49.9,à louer,Charmant pavillon en location,True
Casablanca,Roches Noires,Appartement,14/02/2026,1495000,111.8,à vendre,63295 Vente Appt à Casablanca Ibn Tachfine de 116,True
Marrakech,Guéliz,Appartement,08/02/2026,9000,48.7,à louer,Appartement moderne meublé piscine guéliz,True
Rabat,Agdal,Appartement,10/02/2026,6000,49.5,à louer,studio pour location Agdal,True
Oujda,Hay El Qods,Appartement,22/02/2026,3500,49.5,à louer,Appartement à louer équipé,True
Casablanca,Palmier,Appartement,07/03/2026,1078000,87.4,à vendre,STUDIOS 1er étage PALMIER,True
Casablanca,Californie,Appartement,12/02/2026,1200000,87.2,à vendre,CMN AC 2083 Appartement à vendre à Californie,True
Casablanca,Californie,Villa,25/02/2026,16000000,2108.0,à vendre,Villa 2108 m² à retaper plein sud calme,False
Agadir,Hay Mohammadi,Appartement,19/02/2026,5000,49.5,à louer,Appartement meublé à louer,True
Marrakech,Guéliz,Appartement,16/02/2026,7500,48.7,à louer,Grand appartement en location,True
Oujda,Hay Lazaret,Appartement,22/02/2026,290000,51.3,à vendre,Appartement à saisir à vendre,True
Casablanca,Palmier,Local,10/02/2026,5000,48.8,à louer,magasin aménagé à palmier 32m2,True
Tifelt,Toute la ville,Terrain,22/02/2026,500000,60.3,à vendre,Terrain agricole à vendre,True
Marrakech,Autre secteur,Villa,10/02/2026,6990000,136.4,à vendre,157657 Vente Villa à Marrakech Route De Tahanaout,True
Marrakech,Guéliz,Appartement,10/02/2026,1450000,108.6,à vendre,Joli studio à vendre en face de Carré Eden,True
Temara,Autre secteur,Terrain,05/03/2026,7500000,136.2,à vendre,,True
Dar Bouazza,Toute la ville,Appartement,07/03/2026,340000,52.0,à vendre,Appartement à vendre 52 m² à Dar Bouazza,False
Marrakech,Route d'Amezmiz,Villa,22/02/2026,2200000,130.0,à vendre,Villa semi finie à vendre Route Amzmiz,True
Chefchaouen,Toute la ville,Terrain,10/03/2026,550000,62.6,à vendre,Terrain Chefchaoun,True
Larache,Toute la ville,Terrain,08/05/2026,4100000,135.6,à vendre,À 14 Km Nord de Larrache vue sur Mer,True
